,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.940319954,8.85998292,8.85998292,8.85998292,8.85998292,9.450648448,9.450648448,9.450648448,8.973098451,3.444373327,2.223103763,3.968651652,1.539199019,1.410355527,0,6.349654426,16.3909684,47.25324224,54.78422772,55.07956049,55.37489325,55.8178924,56.26089154,56.08654543,56.76479187,56.74979856,56.71268019,56.64229201,63.9788793,68.95467191,69.18839986,71.20023002,72.09359832,75.77294938,79.15386469,79.56317744,80.171425,81.04513419,81.02652252,81.90264195,82.16951133,85.37724435,85.69372735,68.49216643,68.49216643,68.40341024,68.78610102,68.727968,68.67627817,68.63035789,68.56111757,68.44833041,69.37907295,69.54686142,69.53798124,69.6772735,69.81840507,70.25435495,70.5415121,70.57620359,70.5714927,70.73666659,70.90640047,72.11566565,71.9684217,71.95985745,71.9681223,72.61970561,73.02482899,72.98129628,72.90316863,74.60401618,74.96299647,75.00285122,75.02585035,75.20933861,75.54255358,75.57805647,76.65354199,79.08404111,82.25714835,86.19672549,88.54433907
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.940319954,8.85998292,8.85998292,8.85998292,8.85998292,9.450648448,9.450648448,9.450648448,5.88547068,0.292005772,0.039514738,0,0,0,0,6.201988044,16.09563564,46.66257671,54.19356219,54.48889496,54.78422772,55.22722687,55.67022601,54.53574518,52.81667268,52.8057385,52.77379225,52.71025045,59.910249,65.03733916,65.27462717,67.29033214,64.87884372,62.59320212,65.84326492,66.10901395,64.11266197,65.01156103,64.99673446,65.87657789,66.14744933,69.35911102,66.09510287,45.44297605,42.94943808,39.87403929,40.26815156,40.21360002,40.16585241,40.12370425,40.05832311,39.94906427,40.88396738,40.90865352,40.90455308,41.04879414,41.19485813,41.63517525,41.92790471,41.96861557,41.96982621,42.13897702,42.31296036,43.3782531,43.38273005,43.3770796,43.38936372,44.04440497,44.4535185,44.41380013,44.33941363,46.04430837,46.40744599,46.45171354,46.4786843,46.665901,47.0030665,47.0425999,48.12218589,50.55655787,54.02884786,57.82468068,60.32366769
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.678651864,9.745981212,9.745981212,9.745981212,9.745981212,10.18898036,10.18898036,10.18898036,4.898193352,0,0,0,0,0,0,6.201988044,16.24330202,47.548575,55.37489325,55.67022601,55.96555878,56.40855792,56.85155707,54.56867078,47.85190705,47.84455793,47.81587998,47.75974035,54.87869359,60.009476,60.25026817,62.12194763,55.85852796,50.98235876,54.35338356,54.62291447,48.71341593,48.71341593,48.70355624,48.71341593,49.04573128,52.1147022,45.42381888,22.74175443,19.36637412,16.08854428,16.47830253,16.42901323,16.38645908,16.34832957,16.28750123,16.18586065,16.97846799,17.00969318,17.01060379,17.1621656,17.31440966,17.75858947,18.06474879,18.11574706,17.98392184,18.15758357,18.33722766,19.40577367,19.42199699,19.34429604,19.34429604,19.93496157,20.23029433,20.23029433,20.23029433,22.00229092,22.44529006,22.44529006,22.44529006,22.59295645,22.88828921,22.88828921,23.92195388,26.57994876,30.12394193,33.81560148,36.62126274
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.678651864,9.745981212,9.745981212,9.745981212,9.745981212,10.18898036,10.18898036,10.18898036,5.595892234,0,0,0,0,0,0,6.201988044,16.53863478,47.69624139,55.8178924,56.11322516,56.55622431,56.99922345,57.4422226,55.67899157,50.64043827,50.63195179,50.60189703,50.54320768,57.73079955,63.30338073,63.54322682,65.41380809,60.6147421,56.45927853,59.91012473,60.17827499,55.64019576,56.86650013,56.85446852,57.04829821,57.3218812,60.68444763,55.16588081,32.72817174,29.07599795,25.32643874,25.75286335,25.70229806,25.65808814,25.61871784,25.55659237,25.45319892,26.24413894,26.27322308,26.27298395,26.4220052,26.57260662,27.01634318,27.32098806,27.36990031,27.23485944,27.40762062,27.43771121,28.65371285,28.66766449,28.5255222,28.39317449,29.05078285,29.31404062,29.27656976,29.20520454,31.06027902,31.5758402,31.6245789,31.65415798,31.84434419,32.18415921,32.22619471,33.22493595,36.17826359,40.31292229,43.85691545,46.95790948
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.826318246,10.04131398,10.04131398,10.04131398,10.04131398,10.48431312,10.48431312,10.48431312,7.273042906,0.539451376,0.093627367,0,0,0,0,6.349654426,16.98163393,48.4345733,56.99922345,57.29455622,57.73755536,58.18055451,58.62355365,57.19420579,53.55259202,53.54341239,53.51079501,53.45060466,60.4509844,66.46574041,66.70461365,68.574402,64.53749857,61.29079282,64.64771296,64.91519604,60.90457952,62.24893343,62.23549803,62.44932053,62.72252702,66.23227403,61.20647589,39.02031929,35.48837601,31.46762545,31.83536305,31.78281565,31.73776323,31.69772152,31.63494767,31.52980973,32.32032632,32.20080788,32.1999215,32.34719224,32.35043631,32.79403507,33.09737149,33.14755061,33.00783806,33.17964474,33.20836419,34.42214919,34.43308902,34.2881262,34.15319159,34.80871831,35.07167007,35.03368417,34.96028077,36.96139157,37.47630454,37.52519756,37.55386941,37.74276277,37.93443966,37.97475695,39.05663787,42.08375283,46.73918599,50.0939252,53.62795968
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.269317392,10.6319795,10.77964589,10.77964589,10.77964589,11.22264503,11.22264503,11.22264503,9.506006481,2.396181999,0.968341748,0.968341748,0.42662445,0.274246739,0,6.497320808,17.57229946,49.61590435,58.62355365,58.91888642,59.36188556,59.95255109,60.39555024,59.48649443,58.61703154,58.606329,58.56907309,58.50494884,65.50084296,71.80950314,72.04630583,73.76667318,71.14008806,69.02275903,72.55346992,72.67067561,69.65613111,71.3158635,71.29989651,71.88508904,72.15650161,75.81184336,72.51066909,51.75619446,49.08117112,45.72500743,46.31363823,46.25906292,46.2121883,46.17054541,46.10581977,45.99815525,46.78655719,46.66420592,46.65995628,46.80096811,46.80154442,47.24218752,47.5424609,47.5897129,47.44359285,47.61342154,47.63877378,48.84802124,48.8583735,48.7133684,48.72304531,49.37624197,49.63773902,49.59828511,49.52244884,51.66827741,52.18060157,52.22774373,52.25405135,52.44090829,52.6309842,52.66781274,53.74694115,57.21502476,62.16435225,65.37019431,69.19789708
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21499573,0,0,6.792653572,8.712316538,8.712316538,8.712316538,8.712316538,9.302982066,9.302982066,9.302982066,9.950371452,5.057038233,3.806782382,5.642158445,4.223268406,4.223268406,0,6.201988044,16.24330202,46.95790948,54.63656134,54.9318941,55.22722687,55.67022601,56.11322516,56.18905848,57.26987103,57.25352099,57.21463797,57.14247573,64.53314834,69.65540833,69.88763698,71.8980966,72.93840081,77.2647205,80.53287,80.9412611,83.54706395,84.41941567,84.39973098,85.27475447,85.54054758,88.89497766,89.33427438,73.73839075,73.73839075,73.73839075,74.17753048,74.11714869,74.06406745,74.01685112,73.94607659,73.83008255,74.75961128,74.92615982,74.91583339,75.05394941,75.19375072,75.62758363,75.91081141,75.94305961,75.93412381,76.09718087,76.26573123,77.4730263,77.46947015,77.45497325,77.4620255,78.11212651,78.51645792,78.47186483,78.39218935,80.09176542,80.59616866,80.63444824,80.65627068,80.83841395,81.1706428,81.20498544,82.27924358,84.85603846,88.17557998,92.11444537,94.60862381
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.792653572,8.712316538,8.712316538,8.712316538,8.712316538,9.302982066,9.302982066,9.302982066,6.057474269,0.309272278,0.047261512,0,0,0,0,6.054321662,15.94796926,46.21957757,53.89822943,54.04589581,54.48889496,54.9318941,55.37489325,54.24792536,52.74187143,52.73076565,52.69847429,52.63461619,59.7521474,64.87908927,65.11608489,67.13149344,64.70323345,62.62118094,65.846545,66.1122818,64.31564918,65.33200647,65.31707819,66.04916391,66.31992894,69.53157795,66.26938945,45.7648722,43.35659213,40.28514789,40.76244465,40.70708616,40.6590509,40.61670069,40.55099449,40.44043009,41.37514041,41.3995997,41.3951452,41.53923228,41.68498341,42.12475396,42.41561208,42.45527984,42.45407966,42.62251852,42.79631691,43.86078276,43.86278871,43.85399656,43.86599632,44.52063525,44.92978378,44.88998688,44.81517182,46.51982676,46.88211926,46.92596236,46.95274707,47.13968639,47.47681296,47.51619544,48.59553014,51.02959655,54.50168018,58.29767323,60.94423072
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.087986336,9.007649302,9.007649302,9.007649302,9.007649302,9.59831483,9.59831483,9.59831483,4.075753199,0,0,0,0,0,0,6.054321662,15.94796926,46.36724395,54.19356219,54.48889496,54.78422772,55.22722687,55.67022601,53.63216353,48.06706888,48.05902416,48.03049813,47.97264124,55.19768305,60.4750812,60.71491862,62.58576101,57.43565969,52.94227004,56.22194,56.49068139,51.60043669,52.66924538,52.65702958,52.82874953,53.10266186,56.46503322,50.23342094,27.64316943,24.15017815,20.48804501,20.8670345,20.81507005,20.7703534,20.73104637,20.66866253,20.56226031,21.35283382,21.3811995,21.38100642,21.52908089,21.67937698,22.1234196,22.42233125,22.46899837,22.32759441,22.49988582,22.67711894,23.74488882,23.75262967,23.74987929,23.61724885,24.27446832,24.53889853,24.50201695,24.43022876,26.13778569,26.57994876,26.57994876,26.57994876,26.72761514,27.02294791,27.02294791,28.05661258,30.71460746,34.55393339,38.09792656,41.0512542
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.235652718,9.155315684,9.155315684,9.155315684,9.155315684,9.59831483,9.59831483,9.59831483,5.633994229,0,0,0,0,0,0,6.201988044,16.53863478,47.25324224,55.52255963,55.8178924,56.26089154,56.70389069,57.14688983,55.49844282,51.26467594,51.25590153,51.22475047,51.16417297,58.39486909,64.26225492,64.50098883,66.37120953,61.95868314,57.86397976,61.11867459,61.38674459,56.66189869,58.02694674,58.01355713,58.22977184,58.50349807,62.01331575,56.37518048,33.90611439,30.4017048,26.5086681,26.93433133,26.88142636,26.83670477,26.79712548,26.7348277,26.6294483,27.42014571,27.44886196,27.44828513,27.59576534,27.74684004,28.04422565,28.34381552,28.39385718,28.25158886,28.42413139,28.45315443,29.66464563,29.67014358,29.66967817,29.53416163,30.18928391,30.45273784,30.41523059,30.34145999,32.19550312,32.71003447,32.75918311,32.78814675,32.97710129,33.16923948,33.2099351,34.14380051,37.21192826,41.78958611,45.33357927,48.72990606
